protocol,protocol_name,chain,tvl_usd,credit_risk,duration_risk,market_risk,operational_risk,total_carr,risk_tier,sharpe_proxy,stress_outflow,available_liquidity,lcr,liquidity_tier
c1424055-1eb4-4c25-a30a-ebb0340dfd56,euler-v2,Ethereum,3146716,0.0365,0.005,0.08,0.01,0.1315,D (High Risk),0.3512,0.05012,0.9998999999999999,19.950119712689546,Excess
c2505d0e-aced-431f-a3cd-b4b503301b09,euler-v2,Ethereum,146489,0.0365,0.005,0.01,0.01,0.0615,C (Elevated Risk),5.789191240242843,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
c4b05318-88af-4536-a834-f5fc8940d2d3,aave-v3,Avalanche,28124461,0.016,0.005,0.01,0.008,0.039,B (Moderate Risk),2.519094660262615,0.050015000000000004,0.99992,19.992402279316206,Excess
c57bdc97-3100-41ff-845f-075363f6f5a4,aave-v3,Polygon,1954487,0.016,0.005,0.01,0.008,0.039,B (Moderate Risk),2.704863150475743,0.050015000000000004,0.99992,19.992402279316206,Excess
c5c74dd1-995c-4445-9d84-3e710bad7d52,spark-savings,Ethereum,229119729,0.0225,0.005,0.01,0.01,0.0475,B (Moderate Risk),8.0,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
c695f0a3-bd6d-443f-b1c8-60f8142daeee,euler-v2,Avalanche,1191700,0.0365,0.005,0.01,0.01,0.0615,C (Elevated Risk),11.64944,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
d5e3d09c-f681-46cb-932c-8d6fe1ff1487,benqi-lending,Avalanche,2943816,0.044,0.005,0.01,0.01,0.0689999999999999,C (Elevated Risk),3.938434004474273,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
d710ca08-6f7d-4617-8909-7d00486a226c,euler-v2,Arbitrum,22012,0.0499999999999999,0.005,0.01,0.01,0.0749999999999999,C (Elevated Risk),3.063901541331157,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
d9c395b9-00d0-4426-a6b3-572a6dd68e54,compound-v3,Arbitrum,9214159,0.016,0.005,0.01,0.008,0.039,B (Moderate Risk),3.041868572806806,0.050015000000000004,0.99992,19.992402279316206,Excess
d9fa8e14-0447-4207-9ae8-7810199dfa1f,aave-v3,Arbitrum,109054854,0.022,0.005,0.03,0.008,0.065,C (Elevated Risk),1.6043035883738097,0.050045,0.99992,19.980417624138276,Excess
da24bd25-1060-47c7-b57f-a95ea387afc0,silo-v2,Avalanche,297351,0.071,0.005,0.08,0.01,0.166,D (High Risk),0.475641168125625,0.05012,0.9998999999999999,19.950119712689546,Excess
da45ac62-f5e8-4692-b939-cb4a085baa43,euler-v2,Arbitrum,9360844,0.0394999999999999,0.005,0.01,0.01,0.0644999999999999,C (Elevated Risk),5.010658129356461,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
dcd35b19-aaf6-486e-ada7-fba8767ab757,dforce-lending,Ethereum,65606,0.0574999999999999,0.005,0.01,0.01,0.0824999999999999,C (Elevated Risk),4.97508,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
e0a73b02-748b-4ac8-8a5a-1c8d110f1a80,euler-v2,Ethereum,32629,0.044,0.005,0.01,0.01,0.0689999999999999,C (Elevated Risk),2.177684087392009,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
e1db168e-7c9d-4285-9d3f-ba83a9ecf105,euler-v2,Avalanche,7447124,0.0394999999999999,0.005,0.01,0.01,0.0644999999999999,C (Elevated Risk),8.496135838891735,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
e5adf719-d8e7-4b36-a603-ed288483d13a,radiant-v2,Base,204068,0.044,0.005,0.01,0.012,0.071,C (Elevated Risk),4.878241995413691,0.050015000000000004,0.99988,19.991602519244225,Excess
e6692d08-85b6-4b50-952b-7c5c531862fe,aave-v3,Avalanche,33763398,0.016,0.005,0.03,0.008,0.059,B (Moderate Risk),1.2702060149413412,0.050045,0.99992,19.980417624138276,Excess
e945826d-6546-4f29-b276-9583ce2f0f68,euler-v2,Ethereum,419162,0.0365,0.005,0.01,0.01,0.0615,C (Elevated Risk),5.268142346948023,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
e95cadc3-0ea7-4932-9b80-a8baba80eff4,aave-v3,Polygon,1569400,0.022,0.005,0.08,0.008,0.1149999999999999,D (High Risk),0.0070557170504673,0.05012,0.99992,19.950518754988032,Excess
e96cbd55-a0a0-446a-89ba-ada6e2991d50,spark-savings,Avalanche,137092734,0.0225,0.005,0.01,0.01,0.0475,B (Moderate Risk),8.0,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
ea0477f6-4ead-4339-926d-eeff9e11580b,euler-v2,Arbitrum,1585538,0.0499999999999999,0.005,0.08,0.01,0.145,D (High Risk),0.3654800034360466,0.05012,0.9998999999999999,19.950119712689546,Excess
ea25cc6f-5dde-4c95-ab8e-243025784187,radiant-v2,Arbitrum,23276,0.044,0.005,0.05,0.012,0.111,D (High Risk),0.6916773023443273,0.05007500000000001,0.99988,19.96764852720918,Excess
ec762755-29a1-41d8-957f-0b00dcf00dd6,aave-v3,Scroll,345989,0.022,0.005,0.05,0.008,0.0849999999999999,C (Elevated Risk),0.7137828707408799,0.05007500000000001,0.99992,19.968447329006487,Excess
ef8fbf02-ac96-4453-a78c-37bda4cd65e3,aave-v3,Ethereum,798320,0.016,0.005,0.03,0.008,0.059,B (Moderate Risk),1.659454363727227,0.050045,0.99992,19.980417624138276,Excess
effcb4a4-4dcb-45e5-935d-f15542c13e6b,aave-v3,Ethereum,2025434,0.022,0.005,0.03,0.008,0.065,C (Elevated Risk),1.5793810274376805,0.050045,0.99992,19.980417624138276,Excess
f14599e7-ac5d-43ec-a999-f452a30b83ce,benqi-lending,Avalanche,15042,0.0394999999999999,0.005,0.01,0.01,0.0644999999999999,C (Elevated Risk),5.930648839952814,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
f4d5b566-e815-4ca2-bb07-7bcd8bc797f1,compound-v3,Ethereum,72722507,0.016,0.005,0.01,0.008,0.039,B (Moderate Risk),2.6565052365985484,0.050015000000000004,0.99992,19.992402279316206,Excess
f981a304-bb6c-45b8-b0c5-fd2f515ad23a,aave-v3,Ethereum,2346664323,0.022,0.005,0.03,0.008,0.065,C (Elevated Risk),1.3859572133845313,0.050045,0.99992,19.980417624138276,Excess
fa68041a-2ce5-4ee5-88a0-ec5185f0bdb7,euler-v2,Ethereum,1309780,0.0394999999999999,0.005,0.01,0.01,0.0644999999999999,C (Elevated Risk),4.000768804969555,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
fe7bd728-9e1d-450a-8960-280712c8c7a2,benqi-lending,Avalanche,48762,0.0499999999999999,0.005,0.01,0.01,0.0749999999999999,C (Elevated Risk),4.971642766521855,0.050015000000000004,0.9998999999999999,19.992002399280214,Excess
ff2a68af-030c-4697-b0a1-b62a738eaef0,aave-v3,Ethereum,265302754,0.0084999999999999,0.005,0.01,0.008,0.0315,A (Low Risk),8.98070590656514,0.050015000000000004,0.99992,19.992402279316206,Excess
ff59b165-64e0-4868-a6db-6049b5135358,benqi-lending,Avalanche,8846492,0.0499999999999999,0.005,0.03,0.01,0.0949999999999999,C (Elevated Risk),1.9677644333821749,0.050045,0.9998999999999999,19.980017983814566,Excess
