protocol,protocol_name,chain,tvl_usd,credit_risk,duration_risk,market_risk,operational_risk,total_carr,risk_tier,sharpe_proxy,risk_weight,allocation_pct,capital_allocated,car_credit,car_duration,car_market,car_operational,car_total,car_pct
21091399-1187-4242-8e03-9b06032f9a8f,aave-v3,Gnosis,849146,0.0084999999999999,0.005,0.01,0.008,0.0315,A (Low Risk),3.68712990936556,7.604562737642585,0.00852479803359118,8524.79803359118,1.0506813576401006,0.6180478574353605,1.236095714870721,0.9888765718965769,3.8937015018427585,0.04567499999999985
7aab7b0f-01c1-4467-bc0d-77826d870f19,aave-v3,Arbitrum,794392,0.0084999999999999,0.005,0.01,0.008,0.0315,A (Low Risk),3.1570780529953915,7.604562737642585,0.00852479803359118,8524.79803359118,1.0506813576401006,0.6180478574353605,1.236095714870721,0.9888765718965769,3.8937015018427585,0.04567499999999985
a17d8b32-48cb-4446-aad7-ed4278f144e0,compound-v3,Polygon,398984,0.0084999999999999,0.005,0.01,0.008,0.0315,A (Low Risk),5.028724981467756,7.604562737642585,0.00852479803359118,8524.79803359118,1.0506813576401006,0.6180478574353605,1.236095714870721,0.9888765718965769,3.8937015018427585,0.04567499999999985
643e883f-6922-4c89-82c3-bf3ac260fe1f,compound-v3,Arbitrum,313770,0.0084999999999999,0.005,0.01,0.008,0.0315,A (Low Risk),3.0586992210695443,7.604562737642585,0.00852479803359118,8524.79803359118,1.0506813576401006,0.6180478574353605,1.236095714870721,0.9888765718965769,3.8937015018427585,0.04567499999999985
94473b8f-8052-4490-aa8d-7df1024f2927,compound-v3,Polygon,308763,0.0084999999999999,0.005,0.01,0.008,0.0315,A (Low Risk),5.424641568772546,7.604562737642585,0.00852479803359118,8524.79803359118,1.0506813576401006,0.6180478574353605,1.236095714870721,0.9888765718965769,3.8937015018427585,0.04567499999999985
f981a304-bb6c-45b8-b0c5-fd2f515ad23a,aave-v3,Ethereum,2112624576,0.0115,0.005,0.01,0.008,0.0345,A (Low Risk),2.976470029748718,7.434944237918216,0.008334653839533385,8334.653839533385,1.3898035277421918,0.6042624033661703,1.2085248067323406,0.9668198453858726,4.1694105832265755,0.05002499999999999
f4d5b566-e815-4ca2-bb07-7bcd8bc797f1,compound-v3,Ethereum,79819429,0.0115,0.005,0.01,0.008,0.0345,A (Low Risk),3.6141950264903824,7.434944237918216,0.008334653839533385,8334.653839533385,1.3898035277421918,0.6042624033661703,1.2085248067323406,0.9668198453858726,4.1694105832265755,0.05002499999999999
e6692d08-85b6-4b50-952b-7c5c531862fe,aave-v3,Avalanche,32131239,0.0115,0.005,0.01,0.008,0.0345,A (Low Risk),2.3086176832877423,7.434944237918216,0.008334653839533385,8334.653839533385,1.3898035277421918,0.6042624033661703,1.2085248067323406,0.9668198453858726,4.1694105832265755,0.05002499999999999
85247b13-8180-44e7-b38c-4d324cc68a92,compound-v3,Arbitrum,7954223,0.0115,0.005,0.01,0.008,0.0345,A (Low Risk),4.077441762230322,7.434944237918216,0.008334653839533385,8334.653839533385,1.3898035277421918,0.6042624033661703,1.2085248067323406,0.9668198453858726,4.1694105832265755,0.05002499999999999
0c8567f8-ba5b-41ad-80de-00a71895eb19,compound-v3,Base,3022168,0.0115,0.005,0.01,0.008,0.0345,A (Low Risk),4.577362755183357,7.434944237918216,0.008334653839533385,8334.653839533385,1.3898035277421918,0.6042624033661703,1.2085248067323406,0.9668198453858726,4.1694105832265755,0.05002499999999999
